,title,Year,genre,homepage,popularity
3932,Thirteen Conversations About One Thing,2001,Drama,,6.997495
3933,Jawbreaker,1999,Comedy,,4.337685
3934,Basquiat,1996,"Drama,History",,3.636634
3935,Frances Ha,2013,"Comedy,Drama",,15.492257
3936,Tsotsi,2005,"Crime,Drama",http://www.tsotsimovie.com/,2.504169
3937,Happiness,1998,"Comedy,Drama",,10.757539
3938,DysFunktional Family,2003,"Comedy,Documentary",,1.580027
3939,Tusk,2014,"Comedy,Horror",,15.754614
3940,Oldboy,2003,"Drama,Thriller,Mystery,Action",,56.76349
3941,Letters to God,2010,"Action,Drama,Family,Thriller",http://www.letterstogodthemovie.com,3.644872
3942,Hobo with a Shotgun,2011,"Action,Comedy,Thriller",http://www.hobowithashotgun.com/,16.900433
3943,Compadres,2016,"Action,Comedy",http://genvideoshd.com/watch-compadres-2016-full-movie-online-genvideos/,1.569246
3944,Freeway,1996,"Comedy,Drama,Thriller",,4.682881
3945,Love's Abiding Joy,2006,"Short Movie,Action,Drama,Family",,1.128559
3946,Fish Tank,2009,Drama,,12.68672
3947,Damsels in Distress,2012,"Comedy,Romance",http://www.sonyclassics.com/damselsindistress/,3.750338
3948,Creature,1998,"Horror,Sci-Fi,Thriller",,2.857848
3949,Bachelorette,2012,"Comedy,Romance",https://www.facebook.com/bachelorettemovie/,20.95282
3950,Brave New Girl,2004,"Drama,Music,Family",,0.18094
3951,Tim and Eric's Billion Dollar Movie,2012,Comedy,,1.75311
3952,Summer Storm,2004,"Comedy,Drama",http://www.sommersturm.de/main.html,3.120747
3953,Fort McCoy,2014,"War,Drama,History",,0.384496
3954,Chain Letter,2010,"Horror,Thriller",,2.504156
3955,Just Looking,1999,"Drama,Comedy",,0.431332
3956,The Divide,2011,Sci-Fi,,11.882563
3957,The Eclipse,2009,"Drama,Horror,Romance",http://www.theeclipsefilm.com/,9.342465
3958,Demonic,2015,"Thriller,Horror",,12.564554
3959,My Big Fat Independent Movie,2005,Comedy,,0.68822
3960,The Deported,2010,"Comedy,Family",https://www.facebook.com/pages/The-Deported/461198970651596,0.194848
3961,Tanner Hall,2009,Drama,http://www.tannerhallthefilm.com/,2.015525
3962,Open Road,2013,"Action,Drama,Thriller",,2.680629
3963,They Came Together,2014,Comedy,,12.036888
3964,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,2013,Comedy,,1.737032
3965,Never Back Down 2: The Beatdown,2011,"Drama,Action",,9.249229
3966,Point Blank,1967,"Action,Crime,Drama,Thriller",,5.164423
3967,Four Single Fathers,2009,"Drama,Comedy",,0.008263
3968,Enter the Dangerous Mind,2013,Thriller,,1.998826
3969,Something Wicked,2014,"Mystery,Thriller",,1.968679
3970,AWOL-72,2015,Thriller,,1.141463
3972,Chicago Overcoat,2009,"Action,Crime,Thriller",,1.034844
3973,Barry Munday,2010,"Comedy,Drama,Romance",,1.975941
3974,Central Station,1998,Drama,,5.928937
3975,Pocketful of Miracles,2061,"Comedy,Drama",,3.370225
3976,Close Range,2015,"Crime,Action",https://www.facebook.com/closerangemovie/,5.485217
3977,Boynton Beach Club,2005,"Comedy,Drama,Romance",,0.18887
3978,Amnesiac,2015,"Thriller,Mystery,Drama,Horror",,3.077885
3979,Freakonomics,2010,Documentary,http://www.magpictures.com/freakonomics/,1.781462
3980,High Tension,2003,"Horror,Thriller,Mystery",,4.952983
3981,Griff the Invisible,2011,"Romance,Comedy,Drama",,1.35088
3982,Unnatural,2015,"Thriller,Action,Horror",,0.687656
3983,Hustle & Flow,2005,Drama,,6.39503
3984,Some Like It Hot,2059,"Comedy,Romance",,39.30982
3985,Friday the 13th Part VII: The New Blood,1988,"Horror,Thriller",,9.070842
3986,The Wizard of Oz,2039,"Adventure,Family,Fantasy",http://thewizardofoz.warnerbros.com/,67.417542
3987,Young Frankenstein,1974,"Comedy,Sci-Fi",,36.444894
3988,Diary of the Dead,2007,"Horror,Action,Sci-Fi",,15.351412
3989,Lage Raho Munna Bhai,2006,"Comedy,Drama,Romance",,2.436019
3990,Ulee's Gold,1997,Drama,,0.93392
3991,The Black Stallion,1979,"Adventure,Family",,11.35972
3993,Journey to Saturn,2008,"Action,Adventure,Animation,Comedy,Sci-Fi",,1.776624
3994,Donovan's Reef,2063,"Adventure,Comedy,Romance",,1.897263
3995,The Dress,1996,"Comedy,Drama",,0.144031
3996,A Guy Named Joe,2044,"Drama,Romance,War",,0.531444
3997,Blazing Saddles,1974,"Western,Comedy",,22.793929
3998,Friday the 13th: The Final Chapter,1984,"Horror,Thriller",,14.013414
3999,Ida,2013,Drama,,13.265432
4000,Maurice,1987,"Drama,Romance",,11.552247
4001,Beer League,2006,Comedy,http://www.beerleaguethemovie.com/,1.73892
4002,Riding Giants,2004,Documentary,http://www.sonyclassics.com/ridinggiants/,0.895946
4003,Timecrimes,2007,"Sci-Fi,Thriller",http://www.cronocrimenes.com/,19.02965
4004,Silver Medalist,2009,"Action,Adventure,Comedy,Drama,Foreign",,0.406645
4005,Timber Falls,2007,"Horror,Thriller",,3.687574
4006,Singin' in the Rain,2052,"Comedy,Music,Romance",,36.556954
4007,"Fat, Sick & Nearly Dead",2010,Documentary,http://www.fatsickandnearlydead.com,0.545825
4008,A Haunted House,2013,"Comedy,Horror",https://www.facebook.com/AHauntedHouse?fref=ts,18.661541
4009,2016: Obama's America,2012,Documentary,http://2016themovie.com/,0.973582
4010,That Thing You Do!,1996,"Comedy,Drama",,14.885388
4011,Halloween III: Season of the Witch,1982,"Horror,Mystery,Sci-Fi",,12.030456
4012,Escape from the Planet of the Apes,1971,"Action,Sci-Fi",,18.30961
4013,Hud,2063,"Action,Drama,Western",,6.82919
4014,Kevin Hart: Let Me Explain,2013,"Comedy,Documentary",http://kevinhartnation.com/portfolio/let-me-explain-2012/,9.799357
4015,My Own Private Idaho,1991,"Drama,Romance",,10.363642
4016,Garden State,2004,"Comedy,Drama,Romance",http://www2.foxsearchlight.com/gardenstate/,30.583959
4017,Before Sunrise,1995,"Drama,Romance",,23.672571
4018,Evil Words,2003,"Horror,Mystery,Thriller",,0.205034
4019,Jesus' Son,1999,"Comedy,Drama,Romance",,5.581743
4020,Saving Face,2004,"Comedy,Romance",,2.487255
4021,Brick Lane,2007,Drama,,0.262135
4022,Robot & Frank,2012,"Sci-Fi,Comedy,Drama,Crime",http://robotandfrank-film.com/,23.419061
4023,My Life Without Me,2003,"Drama,Romance",http://www.clubcultura.com/clubcine/clubcineastas/isabelcoixet/mividasinmi/index.htm,7.958831
4024,The Spectacular Now,2013,"Comedy,Drama,Romance",http://spectacularnowmovie.com/,25.722747
4025,Religulous,2008,"Comedy,Documentary",http://www.lionsgate.com/religulous/,9.774126
4026,Fuel,2008,"Documentary,Drama",http://thefuelfilm.com/,0.197469
4027,Valley of the Heart's Delight,2006,Drama,,0.142255
4028,Eye of the Dolphin,2007,Drama,,0.301884
4029,8: The Mormon Proposition,2010,Documentary,,0.424957
4030,The Other End of the Line,2008,"Comedy,Romance",,3.393648
4031,Anatomy,2000,"Horror,Thriller",,5.025938
4032,Sleep Dealer,2008,"Drama,Sci-Fi,Thriller",http://www.sleepdealer.com/,4.624691
4033,Super,2010,"Comedy,Action,Drama",http://www.thecrimsonbolt.com/,12.204569
4034,Christmas Mail,2010,"Comedy,Family",,0.630226
4035,Stung,2015,"Comedy,Horror",,4.270489
4036,Antibirth,2016,Horror,,3.674294
4037,Get on the Bus,1996,Drama,,4.623059
4038,Thr3e,2006,"Drama,Horror,Thriller",,1.946715
4039,Idiocracy,2006,"Adventure,Comedy,Sci-Fi",,27.940093
4040,The Rise of the Krays,2015,Crime,http://www.signature-entertainment.co.uk/film/rise-of-the-krays/,1.759506
4041,This Is England,2006,"Drama,Crime",http://www.thisisenglandmovie.co.uk/,8.395624
4042,U.F.O.,2012,"Action,Adventure,Sci-Fi",,8.248149
4043,Bathing Beauty,2044,"Comedy,Music",,0.628051
4044,Go for It!,2011,"Drama,Family",http://www.goforitmovie.com/,0.500753
4045,"Dancer, Texas Pop. 81",1998,"Comedy,Drama,Family",,0.376662
4046,Show Boat,2051,"Music,Romance",,1.606314
4047,Redemption Road,2011,Drama,,0.197264
4048,The Calling,2014,Thriller,,5.759493
4049,The Brave Little Toaster,1987,"Fantasy,Adventure,Animation,Comedy,Family,Music",,6.86302
4050,Fantasia,2040,"Animation,Family,Music",http://movies.disney.com/fantasia,32.875469
4051,8 Days,2014,"Thriller,Drama",,0.015295
4052,Friday the 13th Part III,1982,"Horror,Thriller",,14.206525
4053,Friday the 13th: A New Beginning,1985,"Horror,Thriller",,12.639469
4054,The Last Sin Eater,2007,Drama,,2.371477
4055,Do You Believe?,2015,"Fantasy,Drama",,2.470443
4056,Impact Point,2008,"Thriller,Romance",,1.532518
4057,The Valley of Decision,2045,Drama,,0.1813
4058,Eden,2015,"Thriller,Drama",,2.713171
4059,Chicken Tikka Masala,2005,"Comedy,Romance,Foreign",,0.258413
4060,There's Always Woodstock,2014,"Romance,Comedy,Music",,2.025701
4061,Jack Brooks: Monster Slayer,2007,"Action,Comedy,Horror",,2.659804
4062,The Best Years of Our Lives,2046,"Drama,History,Romance",,8.38717
4063,Bully,2001,"Crime,Drama",,6.677093
4064,Elling,2001,"Comedy,Drama",,2.526356
4065,Mi America,2015,"Drama,Crime",http://miamericamovie.net/,0.039007
4066,[REC],2007,"Horror,Mystery",http://www.3l-filmverleih.de/rec,31.691617
4067,Lies in Plain Sight,2010,"Drama,Mystery,Thriller",,0.47909
4069,Containment,2015,"Thriller,Horror,Sci-Fi",http://www.containment-film.com/,2.122451
4070,The Timber,2015,"Adventure,Drama,Western",,0.803761
4071,From Russia with Love,2063,"Action,Thriller,Adventure",http://www.mgm.com/view/movie/717/From-Russia-With-Love/,41.298723
4072,The Toxic Avenger Part II,1989,"Comedy,Horror,Action",,1.791331
4073,Sleeper,1973,"Comedy,Romance,Sci-Fi",,10.664202
4074,It Follows,2015,"Horror,Thriller",,100.876794
4075,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,1972,Comedy,,13.223111
4076,To Kill a Mockingbird,2062,"Crime,Drama",,22.139842
4077,Mad Max 2: The Road Warrior,1981,"Adventure,Action,Thriller,Sci-Fi",,37.117362
4078,The Legend of Drunken Master,1994,"Action,Comedy",,15.046612
4079,Boys Don't Cry,1999,"Crime,Drama",http://www.foxsearchlight.com/boysdontcry/,15.557144
4080,Silent House,2011,"Horror,Mystery",,11.66632
4081,The Lives of Others,2006,"Drama,Thriller",,34.938177
4082,Courageous,2011,Drama,http://www.courageousthemovie.com,5.961119
4083,The Hustler,2061,Drama,,17.639478
4084,Boom Town,2040,"Adventure,Drama,Romance",,1.867004
4085,The Triplets of Belleville,2003,"Adventure,Animation,Comedy,Drama",http://www.sonyclassics.com/triplets/,13.944645
4086,Smoke Signals,1998,"Drama,Comedy",,2.304552
4087,American Splendor,2003,"Comedy,Drama",http://www.newline.com/properties/americansplendor.html,7.792851
4088,Before Sunset,2004,"Drama,Romance",http://www.warnerbros.com/?site=beforesunset#/page=movies&pid=f-57b53b9e/BEFORE_SUNSET&asset=059437/Before_Sunset_-_Trailer_1A&type=video/,14.799323
4089,Amores perros,2000,"Drama,Thriller",,23.281616
4090,Thirteen,2003,"Crime,Drama",,20.331593
4091,Gentleman's Agreement,2047,"Drama,Romance",,5.381536
4092,Winter's Bone,2010,Drama,http://www.wintersbonemovie.com/,20.834883
4093,Touching the Void,2003,"Documentary,Action,Adventure",,14.045887
4094,Alexander's Ragtime Band,2038,"Drama,Music,Romance",,0.483974
4095,Me and You and Everyone We Know,2005,"Comedy,Drama",http://www.meandyoumovie.com/,9.719094
4096,Inside Job,2010,Documentary,http://www.sonyclassics.com/insidejob/,16.930914
4097,We Are Your Friends,2015,"Drama,Music,Romance",,28.819424
4098,Ghost Dog: The Way of the Samurai,1999,"Crime,Drama",,18.223139
4099,Harsh Times,2005,"Crime,Drama,Thriller,Action",http://www.harshtimes.com/,12.999023
4100,Captive,2015,"Crime,Drama,Thriller",,6.728882
4101,Full Frontal,2002,"Comedy,Drama,Romance",,1.95686
4102,Witchboard,1986,Horror,,7.151154
4103,Shortbus,2006,"Romance,Drama,Comedy",http://www.shortbusthemovie.com,14.846001
4104,Waltz with Bashir,2008,"Drama,Animation,War",http://waltzwithbashir.com,14.08251
4106,No End in Sight,2007,Documentary,http://www.noendinsightmovie.com,2.283796
4107,The Diary of a Teenage Girl,2015,"Drama,Romance",,18.224326
4108,In the Shadow of the Moon,2007,Documentary,,3.43159
4109,Meek's Cutoff,2010,"Drama,Western",http://meekscutoff.com/,4.749885
4110,Inside Deep Throat,2005,"History,Documentary",,3.980072
4111,Dinner Rush,2000,"Drama,Action,Thriller",,1.096355
4112,Clockwatchers,1997,"Comedy,Drama",,1.196943
4113,The Virginity Hit,2010,Comedy,http://www.thevirginityhit.com/,3.125382
4114,Subway,1985,"Action,Thriller",,5.261065
4115,House of D,2005,"Comedy,Drama",http://www.houseofdthemovie.com/,6.337735
4116,Teeth,2007,"Comedy,Horror",,7.359286
4117,Six-String Samurai,1998,"Action,Adventure,Sci-Fi",,1.892183
4119,It's All Gone Pete Tong,2004,"Drama,Comedy,Music",,3.911445
4120,Saint John of Las Vegas,2009,Comedy,http://www.saintjohnmovie.com/,2.559806
4121,24 7: Twenty Four Seven,1997,"Comedy,Drama,Romance",,0.744406
4122,Stonewall,2015,Drama,https://twitter.com/Stonewall_Movie,5.16023
4123,Roadside Romeo,2008,"Animation,Family,Foreign",http://www.roadsideromeo.com/,0.253595
4124,This Thing of Ours,2005,"Drama,Action,Thriller",,0.046868
4125,The Lost Medallion: The Adventures of Billy Stone,2013,"Adventure,Family",http://www.thelostmedallion.com/,2.952932
4126,The Last Five Years,2014,"Comedy,Drama,Music,Romance",,5.563068
4127,The Missing Person,2009,"Comedy,Drama,Mystery,Thriller",,1.161034
4128,Return of the Living Dead 3,1993,"Comedy,Sci-Fi,Romance,Horror",,7.502934
4129,London,2005,"Drama,Action,Romance",,5.350423
4130,Sherrybaby,2006,Drama,,4.261509
4131,Circle,2015,"Horror,Sci-Fi",,6.752141
4132,Eden Lake,2008,"Horror,Thriller",,20.362373
4133,Plush,2013,Thriller,http://plushthemovie.com/,5.099368
4134,Lesbian Vampire Killers,2009,"Horror,Comedy",http://www.lesbianvampirekillersmovie.com/,6.632891
4135,Gangster's Paradise: Jerusalema,2008,"Drama,Action,Crime,Foreign",,1.717376
4136,Freeze Frame,2004,"Thriller,Drama,Crime",,4.922397
4137,Grave Encounters,2011,"Thriller,Horror",http://www.grave-encounters.tv/,13.222268
4138,Stitches,2012,Horror,,7.447714
4139,Nine Dead,2010,"Crime,Drama,Horror,Thriller",http://www.ninedead.com/,9.68793
4140,"To Be Frank, Sinatra at 100",2015,Documentary,,0.050625
4141,Bananas,1971,Comedy,,5.941852
4142,Supercapitalist,2012,Thriller,http://supercapitalist.net/,0.174311
4143,Rockaway,2007,"Action,Adventure,Drama",,0.361554
4144,The Lady from Shanghai,2047,"Crime,Drama,Mystery",,8.055084
4145,No Man's Land: The Rise of Reeker,2008,"Horror,Thriller",,4.346271
4146,Highway,2002,"Action,Adventure,Drama",,3.419685
4147,Small Apartments,2012,"Comedy,Crime",,5.100741
4148,Coffee Town,2013,Comedy,http://coffeetown.com/,2.253589
4149,The Ghastly Love of Johnny X,2013,"Comedy,Fantasy,Music",http://johnnyxmovie.com/,0.209475
4150,All Is Bright,2013,"Comedy,Drama",,3.613577
4151,The Torture Chamber of Dr. Sadism,1967,"Mystery,Horror,History",,1.296784
4152,Straight A's,2013,"Comedy,Drama",,4.50829
4153,A Funny Thing Happened on the Way to the Forum,2066,"Comedy,Music",,8.902102
4154,Slacker Uprising,2007,Documentary,,1.619635
4155,The Legend of Hell's Gate: An American Conspiracy,2011,"Action,Adventure,History,Western",,1.002585
4156,The Walking Deceased,2015,"Sci-Fi,Comedy",,1.332804
4157,The Curse of Downers Grove,2015,"Thriller,Mystery,Horror,Drama",,2.00163
4158,Shark Lake,2015,Thriller,http://www.screenmedia.net/project/shark-lake/,1.187764
4159,River's Edge,1986,"Crime,Drama",,6.463806
4160,Northfork,2003,"Fantasy,Drama,Sci-Fi",,1.980265
4161,The Marine 4: Moving Target,2015,"Thriller,Action",,3.696123
4162,Buried,2010,"Drama,Thriller,Mystery",http://www.experienceburied.com/index.html,32.841229
4163,Submarine,2011,"Drama,Comedy,Romance",http://warpfilms.com/feature/submarine/,8.518866
4164,The Square,2013,"Documentary,Drama,History",http://www.thesquarefilm.com/,4.892203
4165,One to Another,2006,Drama,,4.665026
4166,ABCD (Any Body Can Dance),2013,"Drama,Music",,1.294967
4167,Man on Wire,2008,"Thriller,Documentary,Crime,History",http://www.manonwire.com/,14.331992
4168,Abandoned,2015,"Drama,Thriller",,3.068463
4169,Brotherly Love,2015,Drama,,1.367751
4170,The Last Exorcism,2010,"Horror,Drama,Thriller",http://thelastexorcism.com/,14.838986
4171,Nowhere Boy,2009,Drama,http://www.nowhereboy.co.uk/,1.950959
4172,A Streetcar Named Desire,2051,Drama,,14.884756
4173,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,2064,"Drama,Comedy,War",,41.996783
4174,The Crime of Padre Amaro,2002,"Drama,Romance",http://padreamaro.ad2.com/site/home_eng.htm,2.179428
4175,Beasts of the Southern Wild,2012,"Drama,Fantasy",http://www.welcometothebathtub.com,12.471239
4176,Battle for the Planet of the Apes,1973,"Action,Sci-Fi",,13.315383
4177,Songcatcher,2001,"Drama,Music",,3.363321
4178,Higher Ground,2011,"Drama,Thriller",http://www.sonyclassics.com/higherground/,1.699101
4179,Vaalu,2015,"Comedy,Romance",,0.320387
4180,The Greatest Movie Ever Sold,2011,"Comedy,Documentary",http://www.thegreatestmovieeversold.com/,0.692497
4181,Ed and His Dead Mother,1993,Comedy,,0.023436
4182,Travellers and Magicians,2003,"Adventure,Drama,Foreign",http://www.travellersandmagicians.com/,0.749699
4183,Hang 'em High,1968,Western,,11.756943
4184,Deadline - U.S.A.,2052,"Crime,Drama",,0.225627
4185,Sublime,2007,"Horror,Thriller",,6.833164
4186,A Beginner's Guide to Snuff,2016,"Thriller,Comedy,Horror",,0.060127
4187,Independence Daysaster,2013,"Action,Sci-Fi",,1.959405
4188,Dysfunctional Friends,2012,"Comedy,Romance",,0.21544
4189,Run Lola Run,1998,"Action,Drama,Thriller",,27.36562
4190,May,2002,"Drama,Horror,Thriller,Romance",,8.650779
4191,Against the Wild,2013,"Adventure,Family",http://againstthewild.com/,2.492747
4192,Under the Same Moon,2008,Drama,http://www.foxsearchlight.com/underthesamemoon,2.756435
4193,Conquest of the Planet of the Apes,1972,"Action,Sci-Fi",,18.828683
4194,In the Bedroom,2001,"Drama,Thriller",,6.979638
4195,I Spit on Your Grave,2010,"Thriller,Crime,Horror",,26.281839
4196,"Happy, Texas",1999,"Comedy,Crime",,2.079125
4197,My Summer of Love,2004,"Drama,Thriller,Romance",,3.939753
4198,The Lunchbox,2013,"Drama,Romance",,14.017809
4199,Yes,2005,"Drama,Romance",,3.677831
4200,You Can't Take It With You,2038,"Comedy,Romance",,3.426314
4201,From Here to Eternity,2053,"War,Drama,Romance",,6.915201
4202,She Wore a Yellow Ribbon,2049,Western,,8.535178
4203,Grace Unplugged,2013,"Drama,Music",http://www.graceunplugged.com/,2.160586
4204,Foolish,1999,"Comedy,Drama",,0.796009
4205,N-Secure,2010,"Drama,Crime,Thriller",http://www.imdb.com/title/tt1289419/,0.13456
4206,Caramel,2007,"Drama,Comedy,Romance",http://www.bacfilms.com/site/caramel/,4.554574
4207,Out of the Dark,2014,"Thriller,Horror",,3.215465
4208,The Bubble,2006,"Drama,Romance",,1.49436
4209,The Conversation,1974,"Crime,Drama,Mystery",,20.810292
4210,Dil Jo Bhi Kahey...,2006,Romance,,0.122704
4211,Mississippi Mermaid,1969,"Crime,Drama,Romance",,3.654018
4212,I Love Your Work,2003,"Drama,Mystery",,3.313339
4213,Cabin Fever,2016,Horror,,5.379319
4214,Waitress,2007,Comedy,,9.67299
4215,Bloodsport,1988,Action,,17.49699
4216,Mr. Smith Goes to Washington,2039,"Comedy,Drama",,12.2624
4217,Kids,1995,"Drama,Crime",,13.291991
4218,The Squid and the Whale,2005,"Comedy,Drama",,13.788054
4219,Kissing Jessica Stein,2001,Comedy,,3.990215
4220,Kickboxer: Vengeance,2016,"Action,Drama",http://www.kickboxervengeance.com,6.526588
4221,Spellbound,2045,"Drama,Mystery,Thriller",,11.145915
4222,Exotica,1994,"Drama,Mystery",,5.446832
4223,Buffalo '66,1998,"Romance,Comedy,Crime,Drama",,10.009994
4224,Insidious,2010,"Horror,Thriller",http://www.insidious-movie.com/,58.594852
4225,Repo Man,1984,"Comedy,Crime,Sci-Fi,Thriller",,11.35344
4226,Nine Queens,2000,"Crime,Drama,Thriller",,8.589355
4227,The Gatekeepers,2012,Documentary,,2.828303
4228,The Ballad of Jack and Rose,2005,Drama,,3.618646
